97,First Level,lifeformed,2012-04-30,HIDDEN,0,0,0,0,0,0,"['test', 'first']"
101,first level,lifeformed,2012-04-30,HIDDEN,0,0,0,0,0,0,"['test', 'first']"
102,Shattered Castle,Zaxomax,2012-05-01,VISIBLE,5,100,641,0,110,92,['']
103,Lost Empire,Zaxomax,2012-05-01,VISIBLE,3,5,16,0,0,4,['']
105,mattttttt1,m4ttbush,2012-05-01,HIDDEN,0,0,0,0,0,0,['']
110,Gateway,Ceremony,2012-05-01,HIDDEN,0,0,0,0,0,0,"['flow', 'easy', 'medium', 'teleporter', 'portal', 'warp', 'gateway', 'gate']"
117,Debugging,Jindrael,2012-05-01,VISIBLE,3,25,92,4,26,126,"['difficult', 'vector', 'console map', 'map pack alpha']"
118,Gateway,Ceremony,2012-05-01,VISIBLE,3,60,222,3,37,125,"['flow', 'medium', 'teleporter']"
119,Vulcan,Ceremony,2012-05-01,VISIBLE,4,16,67,1,10,17,"['flow', 'easy', 'forest', '1min']"
121,Highway,Tinker,2012-05-01,VISIBLE,3,94,353,1,51,97,"['easy', 'city', 'precision', 'speed', 'i hired a real life engineer to learn how bridges work', 'map pack beta']"
123,Excavation Site,Rairai,2012-05-01,VISIBLE,4,29,122,2,20,59,"['speed run', 'speed runs', 'excavation site', 'ruins', 'momentum', 'fast', 'detailed', 'tomb', 'hard']"
125,Skylabs,Escalator,2012-05-01,VISIBLE,4,21,92,4,21,104,"['difficult', 'laboratory']"
126,Redoubt,Escalator,2012-05-01,VISIBLE,4,8,37,4,8,37,"['medium', 'difficult', 'mansion']"
129,Matey Beta V1,Rmatey,2012-05-01,VISIBLE,2,7,18,1,4,6,"['easy', 'simple', 'quick', 'slide']"
130,CHUTE,jwalker64,2012-05-01,VISIBLE,3,8,29,1,3,5,"['easy', 'simple']"
134,GalaxyTrails1-1,yeti1337,2012-05-01,VISIBLE,1,7,9,1,3,5,"['space', 'fun', 'easy']"
135,ROCK IS MORE ROCK,boen,2012-05-01,VISIBLE,3,44,172,2,25,70,"['rock', 'fight']"
136,grouper,CupOJoe,2012-05-01,VISIBLE,2,7,19,2,6,16,['']
137,GalaxyTrails1-1v2,yeti1337,2012-05-01,VISIBLE,1,7,11,2,4,8,"['fun', 'easy', 'space']"
140,Etude no 1,ABoss,2012-05-01,VISIBLE,4,2,9,1,1,1,"['jump', 'slide', 'dash', 'difficult']"
141,epic dust 420 noscope,namepolice,2012-05-01,VISIBLE,2,9,20,2,3,6,"['epic', 'dust', '420', 'noscope', 'boom', 'head', 'shot', 'noobs', 'scrubs']"
142,Picnic,GHM,2012-05-01,HIDDEN,3,1,3,2,1,2,"['easy', 'fast', 'leaves', 'fun']"
143,derp,Chaosed0,2012-05-01,HIDDEN,3,1,3,1,1,1,"['wip', 'test']"
144,Something,Zashein,2012-05-01,VISIBLE,0,0,0,0,0,0,['']
145,Initialisation,Byronyello,2012-05-01,VISIBLE,3,19,67,3,11,33,['']
146,Great levels i have known,MastahShakes,2012-05-01,VISIBLE,0,0,0,0,0,0,"['great', 'mastahshakes', 'great levels i have known']"
148,startercard,CupOJoe,2012-05-01,VISIBLE,3,9,32,2,6,16,"['easy', 'simple', 'quick', 'city']"
151,Picnic,GHM,2012-05-01,VISIBLE,3,5,18,1,4,6,"['short', 'easy', 'fun', 'forest']"
152,Braeburn,Hextech Pon3,2012-05-01,VISIBLE,3,4,14,2,2,4,"['forest', 'easy', 'medium difficulty']"
153,Hapin,Hapin,2012-05-01,VISIBLE,1,4,7,2,3,8,"['short', 'easy', 'simple']"
154,Low Orbit,LtK,2012-05-01,HIDDEN,1,1,1,0,0,0,['space']
155,Night Lights,Stormblessed,2012-05-01,VISIBLE,3,12,45,2,9,24,"['easy', 'night', 'triggers', 'light', 'npcs', 'basic']"
156,Low Orbit,LtK,2012-05-01,VISIBLE,3,11,40,4,8,37,['space']
159,Purple Sky,Brytice,2012-05-01,VISIBLE,4,6,28,2,4,11,"['purple', 'orange', 'tricky', 'medium', 'virtual']"
160,Gargoyle Hideaway,Krankdud,2012-05-01,VISIBLE,4,10,44,3,8,30,"['medium', 'mansion']"
161,Contrast,Jindrael,2012-05-01,VISIBLE,4,29,124,3,21,83,"['medium', 'console map', 'map pack alpha']"
162,GottaGoFast,daveosaur,2012-05-01,VISIBLE,3,5,18,1,3,3,['boost']
163,The Obligitory 1-1 Remake,veo,2012-05-01,VISIBLE,3,9,35,2,9,18,"['easy', 'shit']"
164,Halfpipe,aneeslol,2012-05-01,VISIBLE,4,9,37,4,6,24,"['slope', 'boost']"
166,Out of the Castle,OldSoulCyborg,2012-05-01,VISIBLE,4,5,23,1,4,7,"['short', 'easy']"
171,Burrows,zephyyy,2012-05-01,VISIBLE,3,7,27,3,6,18,"['burrow', 'burrows', 'medium difficulty']"
172,Shore Acres1,C. Cleveland,2012-05-01,VISIBLE,3,10,39,3,7,21,"['medium', 'easy', 'momentum', 'city', 'beach']"
173,Virus,Rairai,2012-05-01,HIDDEN,0,0,0,0,0,0,"['hard', 'difficult', 'precision', 'virus', 'virtual', 'critique', 'would', 'be', 'nice', 'but', 'gentle']"
174,The Andys,NewClassic,2012-05-01,VISIBLE,3,13,50,2,10,29,"['moderate', 'vertical']"
176,Starry Night,GHM,2012-05-02,HIDDEN,0,0,0,0,0,0,"['challenging', 'medium length', 'neon', 'vector']"
177,Apple Tree,Hoshikudaki,2012-05-02,VISIBLE,3,8,28,4,7,32,"['short', 'medium difficulty']"
179,Starry Night,GHM,2012-05-02,VISIBLE,3,5,15,4,4,19,"['challenging', 'medium length', 'neon', 'virtual']"
180,Virus,Rairai,2012-05-02,HIDDEN,0,0,0,5,1,5,"['hard', 'difficult', 'gold', 'virus', 'dustforce', 'map', 'precision', 'critique', 'welcome', 'just', 'be', 'gentle']"
181,rhubarb,MediaDarling,2012-05-02,HIDDEN,0,0,0,0,0,0,['easy']
185,rhubarb,MediaDarling,2012-05-02,VISIBLE,4,6,24,2,5,12,['easy']
186,Jade,veo,2012-05-02,VISIBLE,3,8,30,4,7,29,"['aerial', 'flow', 'momentum', 'bad', 'ugly', 'shit']"
187,Bloodlines,MarkSoupial,2012-05-02,HIDDEN,0,0,0,0,0,0,"['shit', 'worst', 'bad', 'dumb', 'pointless']"
188,Sail,spiceman,2012-05-02,VISIBLE,4,10,46,2,9,25,"['cliff', 'mountain', 'climb', 'medium', 'hard', 'calm']"
190,Bloodlines,MarkSoupial,2012-05-02,VISIBLE,3,13,45,1,10,16,"['shit', 'shitty', 'shittiest']"
192,Bridge Cleaning,ZveRbX18,2012-05-02,VISIBLE,3,12,45,3,9,31,"['dash', 'city', 'fast', 'easy']"
193,Plastic Tubes,Mary,2012-05-02,VISIBLE,3,30,106,1,24,24,['easy']
301,Virus-Protocol,Rairai,2012-05-02,VISIBLE,4,7,33,5,3,15,"['difficult', 'hard', 'precision', 'timing', 'critique', 'would', 'be', 'nice', 'but', 'gentle']"
302,Underhouse,Chaosed0,2012-05-02,VISIBLE,4,14,61,1,13,24,"['forest', 'mansion', 'fast', 'easy']"
303,Infested-Forest,czulki,2012-05-02,HIDDEN,3,3,10,3,3,11,"['forest', 'dustman', 'dustkid', 'difficult', 'precision', 'triggers']"
304,Incanto,Mercurio,2012-05-02,VISIBLE,3,7,22,2,5,12,"['easy', 'forest', 'castle', 'full', 'moon', 'trees', 'and', 'bushes', 'rocks', 'stuff', 'best', 'map', 'ever', 'truly', 'indeed']"
305,End-of-the-Line,Floyz8,2012-05-02,VISIBLE,2,2,5,4,1,4,"['survival', 'battle', 'pillars', 'sunset']"
306,sketched,CupOJoe,2012-05-02,VISIBLE,2,4,8,3,4,14,"['hard', 'laboratory', 'gunk', 'wires']"
307,Sky-Paradise,cousinoer5,2012-05-02,VISIBLE,3,5,18,2,4,8,"['medium length', 'technical']"
309,Castle-Ruins,Alastor,2012-05-02,VISIBLE,3,10,34,1,7,13,"['short', 'easy']"
310,Peace,simplymac,2012-05-02,VISIBLE,3,16,55,2,13,26,"['short', 'medium difficulty', 'flow', 'slope', 'precision']"
311,Holodeck,NewClassic,2012-05-02,VISIBLE,2,7,18,2,6,15,"['contrast', 'no checkpoints', 'long length']"
312,Another-Rainy-Night,GHM,2012-05-02,HIDDEN,0,0,0,0,0,0,"['city', 'medium length', 'garbage']"
313,Verz1,Fractal,2012-05-02,HIDDEN,0,0,0,0,0,0,['test']
314,Grass-Lab,m4ttbush,2012-05-02,VISIBLE,3,48,187,2,31,85,"['flow', 'downhill', 'grass', 'overgrown', 'laboratory', 'short']"
315,DiTThO---Mountain-Run,DiTThO,2012-05-02,VISIBLE,3,17,59,3,14,54,"['easy', 'forest', 'fast']"
316,Dead-City,DasLanky,2012-05-02,VISIBLE,4,5,20,3,4,12,"['easy', 'forest', 'flow', 'short']"
319,Wild-Mountain,Alastor,2012-05-02,VISIBLE,3,9,30,2,8,17,"['short', 'easy']"
321,Go-Right,NewClassic,2012-05-03,VISIBLE,3,12,43,1,10,11,"['contrast', 'no checkpoints', 'medium length', 'easy']"
322,Tranquil-Sway,spiceman,2012-05-03,VISIBLE,0,0,0,0,0,0,"['slope', 'slide', 'hill', 'meadow', 'grassy', 'medium', 'easy', 'jumps', 'ramps', 'mobs', 'peaceful']"
323,Tranquil-Sway,spiceman,2012-05-03,HIDDEN,0,0,0,0,0,0,"['slope', 'jump', 'ramp', 'easy', 'medium', 'fast', 'momentum', 'peaceful', 'relaxing']"
324,Tranquil-Sway,spiceman,2012-05-03,HIDDEN,0,0,0,0,0,0,"['slope', 'slide', 'hill', 'ramp', 'momentum', 'fast', 'quick', 'easy', 'medium']"
325,Edwarld,Goose,2012-05-03,VISIBLE,3,4,13,2,3,8,['']
326,Tranquil-Sway,spiceman,2012-05-03,HIDDEN,0,0,0,0,0,0,['']
327,Tranquil-Sway,spiceman,2012-05-03,HIDDEN,0,0,0,0,0,0,['']
328,Incanto-HD-REMIX,Mercurio,2012-05-03,VISIBLE,4,8,34,1,7,8,"['easy', 'forest', 'speed', 'run', 'grass', 'rocks', 'moon', 'ass']"
329,Ascension,Celdur,2012-05-03,VISIBLE,2,3,6,3,3,10,"['castle', 'ruins', 'hard', 'speed runs']"
330,Krazy-Apple,czulki,2012-05-03,VISIBLE,3,7,22,4,5,24,"['dustkid', 'dustman', 'laboratory', 'apple', 'short', 'medium difficulty', 'triggers']"
331,Giant-tree,ZveRbX18,2012-05-03,VISIBLE,3,2,7,3,2,6,"['dash', 'fast', 'forest', 'medium']"
332,surf-first,lifeformed,2012-05-03,VISIBLE,3,15,56,3,10,34,"['surf', 'slope', 'boost', 'sandbox', 'freeform', 'cant be ssed', 'practice']"
333,Midnight-mooch,Runsworth,2012-05-03,HIDDEN,0,0,0,0,0,0,['']
334,Twilight-Tower,Byronyello,2012-05-03,VISIBLE,2,12,31,2,5,11,['']
337,Castaway,aneeslol,2012-05-03,VISIBLE,4,12,49,3,9,32,"['long', 'scenic']"
340,Midnight-mooch,Runsworth,2012-05-03,HIDDEN,0,0,0,0,0,0,['']
341,Midnight-mooch,Runsworth,2012-05-03,HIDDEN,2,1,2,1,1,1,['']
342,Cozy-inn,Alboreo,2012-05-03,VISIBLE,3,11,38,1,10,12,"['cozy', 'inn']"
343,Lost-Parapets,steeh,2012-05-03,VISIBLE,3,5,15,1,3,5,"['ghost', 'parapets', 'steeh', 'this', 'map', 'is', 'way', 'too', 'easy', 'and', 'i', 'still', 'cant', 'ss']"
344,Highrise,Fractal,2012-05-03,VISIBLE,4,2,9,4,2,9,"['survival', 'city', 'medium difficulty']"
346,Prism-Hops,Hextech Pon3,2012-05-03,VISIBLE,4,19,84,3,14,46,"['vector', 'medium difficulty', 'rainbow']"
348,4-Way,Celdur,2012-05-03,VISIBLE,3,5,19,4,4,16,"['hard', 'virtual', 'long']"
350,Ruined-Civilization,czulki,2012-05-03,VISIBLE,4,58,237,2,40,107,"['forest', 'dustman', 'fast', 'speed run', 'flow', 'easy', 'short', 'console map', 'map pack gamma']"
351,Skyrock-run,$G,2012-05-03,VISIBLE,4,8,33,1,7,11,"['easy', 'castle', 'rock', 'flying', 'map', 'dustforce', 'double', 's', 'run']"
354,Burrows,zephyyy,2012-05-03,VISIBLE,4,4,17,3,5,15,"['burrows', 'burrow', 'hard', 'ruins', 'forest', 'slope']"
355,Danmakuforce,Deatrathias,2012-05-03,VISIBLE,3,7,25,5,6,30,['simple']
356,Precision,Stormblessed,2012-05-03,VISIBLE,4,8,34,3,6,21,"['medium', 'virtual', 'slopes', 'precision', 'spikes']"
357,Floating-Castle,Kardet,2012-05-03,VISIBLE,3,10,39,2,9,18,"['castle', 'easy', 'short']"
358,Test-Run,GHM,2012-05-03,HIDDEN,0,0,0,0,0,0,"['medium length', 'medium difficulty', 'vector']"
359,Test-Run,GHM,2012-05-03,VISIBLE,3,3,11,3,3,11,"['virtual', 'medium length', 'medium difficulty']"
360,Sunset-Mountain,Krankdud,2012-05-03,VISIBLE,4,17,74,3,16,56,"['medium', 'mountain', 'sunset', 'forest', 'ascend']"
361,batman,thefinalboss,2012-05-03,HIDDEN,0,0,0,0,0,0,['']
362,Into-the-Castle,OldSoulCyborg,2012-05-03,VISIBLE,3,6,18,2,5,12,"['medium', 'castle', 'mansion', 'night', 'varied']"
363,yay,thefinalboss,2012-05-03,VISIBLE,5,1,5,5,1,5,['']
364,BatDonkey,manchld,2012-05-03,HIDDEN,0,0,0,0,0,0,"['multiplayer', 'survival', 'versus', 'deathmatch', 'small']"
365,deletion,Lolbox,2012-05-03,VISIBLE,4,13,56,3,11,33,['']
367,Illuminate,Kippy,2012-05-03,VISIBLE,3,8,31,4,8,34,"['night', 'mansion', 'castle', 'challenging', 'medium length']"
368,DiTThO---Lair-of-Obscurity,DiTThO,2012-05-03,VISIBLE,3,20,78,3,17,52,"['easy', 'forest', 'fast']"
369,Acropark,spiceman,2012-05-03,HIDDEN,0,0,0,0,0,0,"['park', 'soothing', 'fast', 'paced', 'medium', 'sunset', 'slopes', 'ramps', 'jumps']"
370,Acropark,spiceman,2012-05-03,VISIBLE,3,52,207,2,34,96,"['sunset', 'ramps', 'jumps', 'slopes', 'medium', 'park', 'console map', 'map pack alpha']"
371,Dust-Box,thefinalboss,2012-05-03,HIDDEN,0,0,0,0,0,0,"['multiplayer', 'survival', 'deathmatch', 'versus', 'vs']"
372,Dust-Box,thefinalboss,2012-05-03,VISIBLE,0,0,0,5,1,5,"['multiplayer', 'vs', 'versus', 'survival', 'box', 'dust', 'death', 'marry me']"
374,Disastrous-Laboratory,Alastor,2012-05-04,HIDDEN,0,0,0,0,0,0,"['disastrous', 'laboratory', 'disaster', 'lab', 'medium', 'medium difficulty', 'tricky']"
375,Disastrous-Laboratory,Alastor,2012-05-04,VISIBLE,4,8,34,3,7,23,"['disaster', 'lab', 'tricky', 'challenging']"
377,fallin4u,manchld,2012-05-04,HIDDEN,0,0,0,0,0,0,['weeeeeeeeeeeeeeee']
378,fu-man-chu,thefinalboss,2012-05-04,VISIBLE,5,1,5,0,0,0,"['survival', 'multiplayer', 'versus', 'deathmatch']"
379,assimilation,Lolbox,2012-05-04,VISIBLE,3,11,40,3,11,36,['']
380,fallin4u,manchld,2012-05-04,HIDDEN,0,0,0,0,0,0,['weeeeeeeeee']
381,fallin4u,manchld,2012-05-04,VISIBLE,0,0,0,0,0,0,['weeeeeeeeeeeeeeeeeeeeeeeeeeeeeee']
382,DoubleDusk,darkersleeper,2012-05-04,VISIBLE,3,11,43,1,9,16,"['easy', 'flow', 'simple', 'short']"
383,Tiny-World,ZveRbX18,2012-05-04,VISIBLE,3,10,33,2,7,14,"['forest', 'laboratory', 'city', 'castle', 'easy']"
385,Audacia,parangaah,2012-05-04,VISIBLE,3,9,31,3,7,21,"['easy', 'climb', 'dont touch the ground', 'random']"
386,Jungle-Cove,Repelsteel,2012-05-04,VISIBLE,4,3,12,2,3,8,"['forest', 'easy', 'short']"
387,parphae,manchld,2012-05-04,VISIBLE,0,0,0,0,0,0,"['zoom', 'chargeup', 'versus', 'survival']"
388,Solar-Trees,thefinalboss,2012-05-04,HIDDEN,0,0,0,0,0,0,"['multiplayer', 'koth', 'versus', 'vs']"
389,Solar-Trees,thefinalboss,2012-05-04,HIDDEN,0,0,0,0,0,0,"['multiplayer', 'versus', 'vs', 'koth']"
390,Ant-Hive,Kardet,2012-05-04,VISIBLE,3,6,18,3,3,9,"['forest', 'underground', 'medium difficulty', 'medium length']"
391,Myst,manchld,2012-05-04,HIDDEN,0,0,0,0,0,0,"['myst', 'survival', 'versus', 'deathmatch']"
392,Myst,manchld,2012-05-04,VISIBLE,4,1,4,3,1,3,"['myst', 'survival', 'versus', 'deathmatch', 'large']"
394,Skyrock-run,$G,2012-05-04,VISIBLE,4,31,133,1,25,46,"['easy', 'castle', 'rock', 'flying', 'map', 'dustforce', 'double', 's', 'run']"
396,Rhubarber,MediaDarling,2012-05-04,HIDDEN,3,1,3,2,1,2,"['easy', 'flow', 'forest', 'castle']"
399,Jungle-Cove,Repelsteel,2012-05-04,VISIBLE,3,7,27,2,6,15,"['forest', 'small', 'short', 'medium', 'easy']"
400,Rhubarber,MediaDarling,2012-05-04,VISIBLE,4,13,62,2,11,27,"['easy', 'forest', 'castle', 'flow']"
401,Black-and-White,czulki,2012-05-04,VISIBLE,2,19,55,4,15,70,"['virtual', 'black', 'and', 'white', 'medium difficulty', 'medium length', 'medium', 'gimmick', 'triggers']"
402,Wall-Climb-Quirk,Oten,2012-05-04,VISIBLE,5,5,25,1,2,2,"['wall climb', 'demonstration', 'dirt tiles', 'not really a level']"
403,Materialize,Alastor,2012-05-04,HIDDEN,0,0,0,0,0,0,"['materialize', 'fabulous', 'eyegasm', 'awesome', 'atmospheric', 'atmosphere', 'short', 'simplistic', 'simple', 'minimal']"
404,Leaning,DasLanky,2012-05-04,VISIBLE,4,6,24,4,4,16,"['medium difficulty', 'short', 'dustkid', 'chikin', 'sammiches']"
405,crevice,gamelord101,2012-05-04,VISIBLE,3,5,16,3,4,14,"['crevice', 'hole', 'climb', 'ascend', 'medium', 'varied']"
406,Materialize,Alastor,2012-05-04,VISIBLE,4,19,81,2,13,36,"['eyegasm', 'awesome', 'short', 'simplistic', 'simple', 'minimal', 'swag']"
409,Sky-Temple,cousinoer5,2012-05-04,VISIBLE,3,11,39,4,13,62,"['temple', 'hard', 'jumps', 'enemies', 'dust blocks', 'sky']"
410,What-have-I-done,Oten,2012-05-04,VISIBLE,4,16,64,1,15,15,"['wall climb', 'demonstration', 'warp', 'not really a level', 'zipper', 'i bwoke it', 'i am very sorry matt']"
412,Doubledust,darkersleeper,2012-05-05,VISIBLE,2,5,12,1,4,7,"['short', 'small', 'spikes', 'doubledusk']"
413,Faulty-Wiring,Brytice,2012-05-05,VISIBLE,2,8,16,3,5,18,"['spikes', 'wires', 'medium', 'tricky']"
415,DANE,gel,2012-05-05,HIDDEN,0,0,0,0,0,0,"['silly', 'nsfw']"
416,DANE,gel,2012-05-05,HIDDEN,0,0,0,0,0,0,['nsfw']
417,DANE,gel,2012-05-05,VISIBLE,3,5,16,4,3,12,['nsfw']
418,Tranquil-Sway,spiceman,2012-05-05,HIDDEN,0,0,0,0,0,0,['agewr']
419,Lights-out,steeh,2012-05-05,VISIBLE,1,7,13,3,6,18,"['lights', 'out', 'easy', 'medium', 'short', 'lab', 'mansion', 'steeh', 'is', 'a', 'noob', 'at', 'map', 'making', 'lol']"
422,The-Tower,Fay,2012-05-05,VISIBLE,2,7,18,4,4,16,"['medium', 'mansion', 'castle', 'tower', 'night', 'spikes', 'jumps', 'gargoyles', 'fun', '40s', 'secret', 'secret room', 'ssable with all characters', 'lonely bear', 'climbing']"
423,Stairway-to-heaven,$G,2012-05-05,VISIBLE,4,21,85,1,19,22,"['easy', 'castle', 'rock', 'flying', 'heaven', 'clouds', 'some', 'enemies', 'jeez', 'my', 'english', 'sucks']"
424,dusting-in-the-wind,sfargang,2012-05-05,VISIBLE,3,21,80,1,16,18,"['dusting', 'in', 'the', 'wind', 'general', 'difficulty easy']"
425,Triangle-Boost,czulki,2012-05-05,VISIBLE,3,4,14,1,4,4,"['virtual', 'trick', 'jump', 'test', 'triangle', 'boost']"
427,Solitude,OldSoulCyborg,2012-05-05,VISIBLE,3,8,27,3,6,20,"['forest', 'medium', 'sensible checkpoint placement']"
428,Ravaged-Core,Deatrathias,2012-05-05,VISIBLE,3,5,16,4,5,22,"['laboratory', 'medium', 'core', 'average']"
429,Lost-Ruins,Furio,2012-05-05,VISIBLE,3,6,21,1,6,6,['']
430,Torture-Halls,KuulGryphun,2012-05-05,VISIBLE,3,7,24,4,5,21,['kuulgryphun']
433,Family-Treasure,manipulated_living,2012-05-05,VISIBLE,2,6,16,3,5,15,"['mansion', 'medium difficulty']"
434,rampage,manchld,2012-05-05,HIDDEN,1,4,5,5,4,20,"['ramps', 'speed', 'speed boost']"
435,hit-the-flag,Chame,2012-05-05,VISIBLE,1,5,7,3,4,14,"['difficulty easy', 'short', 'simple']"
438,Orange-Sector,SpaceCadetNiner,2012-05-05,VISIBLE,4,5,20,1,5,7,"['virtual', 'grass', 'quick', 'orange', 'secret', 'jump', 'run', 'leaves', 'radiation', 'music']"
439,Waterfall-Island,steeh,2012-05-05,VISIBLE,2,11,28,2,9,19,"['waterfall', 'island', 'steeh', 'easy', 'clouds', 'tree', 'water', 'long length', 'sunset', 'mellow', 'peg', 'is', 'pro', 'artist']"
440,Fallen-leaf,llmnarc,2012-05-05,HIDDEN,0,0,0,0,0,0,['']
441,Fallen-leaf,llmnarc,2012-05-05,VISIBLE,2,6,16,4,4,16,['leaf hard medium length']
442,Prototype-Difficult,Hextech Pon3,2012-05-05,VISIBLE,4,10,41,4,9,44,"['virtual', 'hard']"
443,Crevice,gamelord101,2012-05-05,VISIBLE,2,10,28,2,7,20,['']
445,Leaf-Temple,czulki,2012-05-05,HIDDEN,0,0,0,0,0,0,"['forest', 'dustman', 'temple', 'medium difficulty', 'medium length', 'triggers', 'flow']"
446,Leaf-Temple,czulki,2012-05-05,VISIBLE,4,9,36,2,8,23,"['forest', 'dustman', 'medium difficulty', 'medium length', 'triggers', 'flow', 'speed run']"
448,forestexplore,whtdragon,2012-05-05,VISIBLE,1,9,14,1,5,5,"['forest', 'easy', 'gentle', 'slopes', 'fun']"
449,Cookie-Cutter,spiceman,2012-05-05,VISIBLE,4,27,119,3,20,64,"['hard', 'momentum', 'slopes', 'cookie', 'fast', 'giga', 'difficult', 'short', 'console map', 'map pack alpha']"
450,Multi---Temple-King,CupOJoe,2012-05-05,VISIBLE,5,1,5,2,1,2,"['multiplayer', 'temple', 'forest', 'koth', 'simple']"
451,stay-in-the-air,fritsofzo,2012-05-06,VISIBLE,2,7,18,3,6,19,"['stay', 'in', 'the', 'air', 'medium difficulty']"
452,Sky-Prison,spiceman,2012-05-06,VISIBLE,4,16,64,2,12,35,"['experimental', 'sky', 'prison', 'tricky', 'test']"
453,Hold-Right,spiceman,2012-05-06,VISIBLE,4,15,60,1,11,11,"['capture', 'rock', 'hold', 'right', 'automatic', 'easy', 'glitch', 'experimental']"
454,Ventilation-shaft,steeh,2012-05-06,VISIBLE,3,9,28,2,6,12,"['lab', 'ventilation', 'easy', 'short', 'slime', 'steeh', 'peg', 'is', 'so', 'good', 'at', 'mapmaking']"
456,grimy-green-zone,sfargang,2012-05-06,VISIBLE,3,9,35,1,7,13,"['grimy', 'green zone', 'medium length']"
457,Desolate,Kippy,2012-05-06,VISIBLE,3,9,30,3,7,25,"['night', 'castle', 'medium']"
459,Sunset-Warehouse,Kobra,2012-05-06,VISIBLE,1,10,13,3,4,14,"['sunset', 'hard', 'spikes', 'tricky', 'combat', 'warehouse']"
461,The-Reservoir,Seris,2012-05-06,VISIBLE,3,7,22,1,5,7,"['easy', 'short', 'forest', 'castle', 'underground', 'water', 'night', 'not very secret secrets']"
462,Sewer-Shortcut,czulki,2012-05-06,VISIBLE,4,19,84,2,13,34,"['city', 'sewer', 'short', 'fast', 'speedrun', 'flow', 'dustman', 'medium difficulty']"
463,Digital-Nocturne,OldSoulCyborg,2012-05-06,VISIBLE,3,5,19,3,5,18,"['hard', 'virtual']"
466,Technic,IDK_Guy,2012-05-06,VISIBLE,3,9,31,4,8,33,"['virtual', 'easy', 'medium difficulty']"
467,Mountain-Top-Manor,Stormblessed,2012-05-06,VISIBLE,3,6,21,2,5,11,"['easy', 'mountain', 'night', 'slopes', 'speed', 'scorerun', 'mansion']"
468,Vicarious,Kippy,2012-05-06,VISIBLE,4,11,48,3,8,27,"['challenging', 'green zone', 'medium']"
469,Dopeforce,Robatato,2012-05-06,HIDDEN,0,0,0,0,0,0,"['city', 'creative', 'fun', 'awesome', 'bananapants']"
470,Dopeforce,Robatato,2012-05-06,VISIBLE,3,35,133,2,25,69,"['city', 'creative', 'fun', 'awesome', 'bananapants']"
472,Technic-V2,IDK_Guy,2012-05-07,VISIBLE,4,17,74,3,15,57,"['virtual', 'easyish', 'technic']"
473,Dilapidated,Hextech Pon3,2012-05-07,VISIBLE,3,11,41,1,9,10,"['easy', 'fast', 'city']"
474,Crystal-Cave,spiceman,2012-05-07,VISIBLE,4,25,112,3,19,63,"['tricky', 'slopes', 'jumps', 'cave', 'medium', 'hard', 'console map', 'map pack alpha']"
475,Sanctuary,Byronyello,2012-05-07,HIDDEN,0,0,0,0,0,0,['']
477,Sanctuary,Byronyello,2012-05-07,VISIBLE,2,15,37,3,5,16,['']
479,Orange-Radiation-Zone,SpaceCadetNiner,2012-05-07,VISIBLE,3,10,37,2,5,14,"['orange', 'radiation', 'zone', 'short', 'easy', 'forest', 'virtual', 'leaves', 'reupload']"
480,Mansion-Secret-Lab,oflam,2012-05-07,VISIBLE,4,5,20,3,5,17,"['night', 'mansion', 'laboratory', 'story', 'medium']"
481,Eclipse,Kippy,2012-05-08,VISIBLE,4,12,48,3,11,43,"['night', 'sky', 'medium', 'challenging', 'difficult', 'precision']"
483,Mansion-secret-lab-v2,oflam,2012-05-08,VISIBLE,4,7,29,2,4,11,"['night', 'mansion', 'laboratory', 'story', 'medium difficulty']"
484,Steep-Rise,Enkidu,2012-05-08,VISIBLE,3,9,33,3,6,18,"['medium', 'challenging', 'long', 'endurance', 'night', 'sky', 'precision', 'mountain', 'cliff', 'climb', 'flow', 'fire', 'breathing', 'squirrels']"
486,Solar-Trees,thefinalboss,2012-05-08,HIDDEN,0,0,0,0,0,0,['']
487,Solar-Trees,thefinalboss,2012-05-08,HIDDEN,0,0,0,0,0,0,['']
488,Solar-Trees,thefinalboss,2012-05-08,VISIBLE,5,4,20,3,3,11,"['koth', 'king of the hill', 'multiplayer', 'vs', 'versus']"
489,Bullshti,Julz616300,2012-05-08,VISIBLE,0,0,0,0,0,0,['']
490,Thorny-Falls,czulki,2012-05-08,VISIBLE,3,11,41,3,8,30,"['not', 'easy', 'forest', 'medium', 'dustman', 'slope', 'speed', 'apple']"
491,Crucible,KuulGryphun,2012-05-08,VISIBLE,4,7,31,4,6,27,"['virtual', 'hard', 'kuulgryphun']"
492,Mountain-top-Castle,Robalox,2012-05-08,VISIBLE,3,7,26,3,5,15,"['medium difficulty', 'medium length', 'castle', 'mansion', 'night']"
493,dangerzone,kramff,2012-05-08,VISIBLE,1,7,10,1,6,7,['']
494,Emidra,parangaah,2012-05-08,VISIBLE,4,1,4,3,1,3,"['birds', 'stone', 'forest', 'climb', 'dwarf secret', 'a bit hard but hey']"
495,Emidra,parangaah,2012-05-09,VISIBLE,4,9,37,3,8,30,"['dwarf secret', 'a bit hard but hey', 'climb', 'forest', 'stone']"
496,Dunk-n-Spelunk,darkersleeper,2012-05-09,VISIBLE,2,7,14,2,6,12,"['short', 'easy', 'flow', 'multi path', 'doubledusk']"
